customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,cluster,segment,segment_description
CUST_00754,10,13,8841.79,5,5,4,14,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00755,51,17,12795.310000000001,2,5,5,12,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_00756,35,8,7072.7,3,2,3,8,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00757,32,11,9592.11,3,4,4,11,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00758,13,10,4668.4800000000005,4,3,1,8,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00759,11,15,13295.67,5,5,5,15,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_00760,194,4,4632.47,1,1,1,3,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_00761,7,14,11919.78,5,5,5,15,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_00762,16,13,8579.16,4,5,4,13,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00763,92,7,7727.63,1,1,3,5,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_00764,38,9,5943.05,3,2,2,7,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00765,87,11,12309.24,1,4,5,10,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00766,5,16,13014.75,5,5,5,15,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_00767,3,9,10330.3,5,2,5,12,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00768,26,7,5592.39,3,1,2,6,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00769,3,7,4998.96,5,1,1,7,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_00770,226,5,2929.45,1,1,1,3,1,Lost,Lowest scores. Attempt win-back campaigns.
CUST_00771,4,18,13633.95,5,5,5,15,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_00772,104,9,5290.13,1,2,2,5,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_00773,27,9,6089.7,3,2,2,7,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00774,27,14,12611.970000000001,3,5,5,13,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_00775,5,11,9110.880000000001,5,4,4,13,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00776,19,11,5742.82,4,4,2,10,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00777,110,10,7916.18,1,3,3,7,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_00778,124,9,6808.47,1,2,3,6,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_00779,45,9,4915.91,2,2,1,5,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00780,53,10,9749.13,2,3,4,9,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00781,57,7,8381.88,2,1,4,7,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00782,30,5,2694.93,3,1,1,5,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_00783,38,7,4873.25,3,1,1,5,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_00784,12,9,4701.77,4,2,1,7,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00785,6,8,6023.19,5,2,2,9,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00786,14,5,3679.56,4,1,1,6,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_00787,28,9,5434.49,3,2,2,7,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00788,24,12,7899.2699999999995,4,4,3,11,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00789,15,12,10698.380000000001,4,4,5,13,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00790,9,9,5164.0,5,2,2,9,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00791,47,12,8488.14,2,4,4,10,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00792,102,4,3229.58,1,1,1,3,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_00793,4,12,8542.84,5,4,4,13,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00794,385,8,7519.31,1,2,3,6,1,Lost,Lowest scores. Attempt win-back campaigns.
CUST_00795,7,7,7255.36,5,1,3,9,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00796,10,9,8253.09,5,2,4,11,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00797,15,8,6216.8,4,2,2,8,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00798,21,13,8126.8,4,5,4,13,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00799,158,10,9887.84,1,3,4,8,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_00800,95,12,8051.78,1,4,3,8,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00801,82,5,4522.32,1,1,1,3,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_00802,96,5,3893.9300000000003,1,1,1,3,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_00803,17,10,8491.75,4,3,4,11,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00804,58,8,5652.8,2,2,2,6,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00805,14,12,10784.72,4,4,5,13,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00806,20,9,3877.01,4,2,1,7,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00807,21,9,5201.57,4,2,2,8,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00808,122,10,3619.13,1,3,1,5,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_00809,22,14,11870.460000000001,4,5,5,14,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_00810,73,7,5484.469999999999,2,1,2,5,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_00811,3,14,12825.77,5,5,5,15,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_00812,24,13,9712.13,4,5,4,13,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00813,2,11,9779.65,5,4,4,13,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00814,82,15,12200.01,1,5,5,11,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_00815,169,6,3856.15,1,1,1,3,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_00816,97,10,7678.61,1,3,3,7,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_00817,163,10,8504.96,1,3,4,8,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_00818,79,11,10937.35,2,4,5,11,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00819,17,9,8197.810000000001,4,2,4,10,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00820,10,13,12765.75,5,5,5,15,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_00821,5,10,6021.89,5,3,2,10,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00822,14,11,8858.46,4,4,4,12,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00823,180,5,3768.39,1,1,1,3,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_00824,10,12,8829.34,5,4,4,13,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00825,34,8,2234.46,3,2,1,6,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_00826,17,2,2677.54,4,1,1,6,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_00827,45,11,11090.65,2,4,5,11,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00828,3,6,4496.47,5,1,1,7,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_00829,25,11,7385.49,4,4,3,11,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00830,3,13,9344.23,5,5,4,14,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00831,94,12,12700.7,1,4,5,10,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_00832,59,13,12073.27,2,5,5,12,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_00833,94,4,2705.21,1,1,1,3,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_00834,25,21,14221.42,4,5,5,14,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_00835,266,5,1815.01,1,1,1,3,1,Lost,Lowest scores. Attempt win-back campaigns.
CUST_00836,242,5,5023.39,1,1,2,4,1,Lost,Lowest scores. Attempt win-back campaigns.
CUST_00837,140,7,4926.33,1,1,1,3,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_00838,56,13,12397.18,2,5,5,12,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_00839,210,13,10063.09,1,5,4,10,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_00840,52,10,8626.36,2,3,4,9,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00841,12,7,4466.81,4,1,1,6,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_00842,30,10,8848.52,3,3,4,10,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00843,338,12,12811.1,1,4,5,10,1,Lost,Lowest scores. Attempt win-back campaigns.
CUST_00844,122,7,6482.92,1,1,2,4,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_00845,34,13,9971.33,3,5,4,12,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00846,189,7,4365.07,1,1,1,3,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_00847,15,13,7040.900000000001,4,5,3,12,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00848,37,12,14266.41,3,4,5,12,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_00849,35,8,5031.650000000001,3,2,2,7,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00850,28,4,1638.3,3,1,1,5,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_00851,56,11,9097.3,2,4,4,10,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00852,4,15,10334.92,5,5,5,15,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_00853,199,7,8010.639999999999,1,1,3,5,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_00854,95,7,7073.889999999999,1,1,3,5,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_00855,25,11,8045.049999999999,4,4,3,11,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00856,12,7,6456.23,4,1,2,7,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00857,12,14,13117.41,4,5,5,14,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_00858,33,9,8733.85,3,2,4,9,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00859,16,14,11802.66,4,5,5,14,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_00860,125,8,5073.32,1,2,2,5,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_00861,69,6,1299.9,2,1,1,4,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_00862,5,9,7848.09,5,2,3,10,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00863,20,13,6852.95,4,5,3,12,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00864,28,14,14410.22,3,5,5,13,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_00865,3,13,10251.48,5,5,5,15,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00866,27,10,8659.19,3,3,4,10,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00867,242,9,7855.16,1,2,3,6,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_00868,14,14,15040.65,4,5,5,14,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_00869,105,11,7292.48,1,4,3,8,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_00870,150,12,13060.96,1,4,5,10,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_00871,4,7,5032.78,5,1,2,8,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_00872,17,10,8614.38,4,3,4,11,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00873,23,10,8351.57,4,3,4,11,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00874,6,18,16809.31,5,5,5,15,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_00875,10,6,3241.21,5,1,1,7,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_00876,28,17,13971.97,3,5,5,13,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_00877,17,7,7192.5599999999995,4,1,3,8,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00878,29,8,6052.139999999999,3,2,2,7,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00879,11,13,11747.36,5,5,5,15,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_00880,20,11,9961.06,4,4,4,12,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00881,4,8,7494.16,5,2,3,10,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00882,108,15,9764.23,1,5,4,10,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_00883,52,5,3718.0,2,1,1,4,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_00884,8,9,10687.189999999999,5,2,5,12,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00885,136,5,4416.5599999999995,1,1,1,3,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_00886,38,9,6904.76,3,2,3,8,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00887,111,10,8760.18,1,3,4,8,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_00888,134,7,3505.71,1,1,1,3,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_00889,148,11,8871.869999999999,1,4,4,9,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_00890,38,13,8911.43,3,5,4,12,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00891,80,9,6540.0,2,2,2,6,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00892,17,14,13291.54,4,5,5,14,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_00893,163,8,3450.0,1,2,1,4,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_00894,4,11,9927.24,5,4,4,13,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00895,51,9,5685.39,2,2,2,6,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00896,5,9,5563.2,5,2,2,9,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00897,44,10,8938.28,3,3,4,10,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00898,35,8,6912.24,3,2,3,8,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00899,235,7,3578.91,1,1,1,3,1,Lost,Lowest scores. Attempt win-back campaigns.
CUST_00900,7,8,5408.0,5,2,2,9,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00901,11,10,9859.58,5,3,4,12,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00902,112,10,2411.0,1,3,1,5,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_00903,6,12,7084.889999999999,5,4,3,12,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00904,25,13,9862.98,4,5,4,13,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00905,37,9,6064.24,3,2,2,7,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00906,243,2,1724.96,1,1,1,3,1,Lost,Lowest scores. Attempt win-back campaigns.
CUST_00907,5,13,11807.47,5,5,5,15,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_00908,41,10,7825.6900000000005,3,3,3,9,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00909,44,10,9765.11,3,3,4,10,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00910,45,6,6111.13,2,1,2,5,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_00911,311,6,6499.7300000000005,1,1,2,4,1,Lost,Lowest scores. Attempt win-back campaigns.
CUST_00912,3,7,4752.91,5,1,1,7,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_00913,131,5,3049.46,1,1,1,3,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_00914,14,14,8795.449999999999,4,5,4,13,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00915,26,11,11041.12,3,4,5,12,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00916,10,15,11341.9,5,5,5,15,4,Champions,"Bought recently, buy often, spend the most. Reward them."
CUST_00917,208,5,2067.38,1,1,1,3,1,Lost,Lowest scores. Attempt win-back campaigns.
CUST_00918,19,10,4709.2,4,3,1,8,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00919,140,7,4862.52,1,1,1,3,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_00920,19,12,6572.360000000001,4,4,2,10,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00921,79,6,3189.13,2,1,1,4,3,Hibernating,"Low R, F, M scores. May be slipping away."
CUST_00922,36,14,9885.35,3,5,4,12,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00923,32,13,6702.45,3,5,3,11,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00924,163,11,10535.22,1,4,5,10,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
CUST_00925,31,10,8775.54,3,3,4,10,5,Loyal Customers,Buy regularly. Offer loyalty programs.
CUST_00926,4,9,5933.42,5,2,2,9,2,Potential Loyalists,Recent customers with decent frequency. Nurture with offers.
CUST_00927,122,8,10158.05,1,2,5,8,0,At Risk,Above-average customers who haven't bought recently. Reactivate urgently.
